Type,Title,ID,jp,eng,Furigana,Image,Sound,Update
Anime,A Silent Voice,A-KoenoKatachi0105,お前　やりすぎ,"You overdid it, man.",お 前[まえ]やりすぎ,"<img src=""KoenoKatachi_1_0.14.32.626.jpg"">",[sound:KoenoKatachi_1_0.14.31.645-0.14.33.606.mp3],
Anime,A Silent Voice,A-KoenoKatachi0106,あ　マジムカつく　あのクソ眼鏡,That four-eyes really pisses me off.,あマジムカつくあのクソ 眼鏡[めがね],"<img src=""KoenoKatachi_1_0.14.36.817.jpg"">",[sound:KoenoKatachi_1_0.14.35.649-0.14.37.985.mp3],
Anime,A Silent Voice,A-KoenoKatachi0107,何？　どいて,What? Move.,何[なに]？　どいて,"<img src=""KoenoKatachi_1_0.14.42.198.jpg"">",[sound:KoenoKatachi_1_0.14.41.322-0.14.43.073.mp3],
Anime,A Silent Voice,A-KoenoKatachi0108,邪魔,You're in the way.,邪魔[じやま],"<img src=""KoenoKatachi_1_0.14.44.096.jpg"">",[sound:KoenoKatachi_1_0.14.43.449-0.14.44.742.mp3],
Anime,A Silent Voice,A-KoenoKatachi0109,この人　何やってんの？,What is she doing?,この 人[ひと] 何[なに]やってんの？,"<img src=""KoenoKatachi_1_0.14.47.098.jpg"">",[sound:KoenoKatachi_1_0.14.46.118-0.14.48.078.mp3],
Anime,A Silent Voice,A-KoenoKatachi0110,帰ろうぜ,Let's go.,帰[かえ]ろうぜ,"<img src=""KoenoKatachi_1_0.14.48.809.jpg"">",[sound:KoenoKatachi_1_0.14.48.162-0.14.49.455.mp3],
Anime,A Silent Voice,A-KoenoKatachi0111,ウソつけ！,"Yeah, right！",ウソつけ！,"<img src=""KoenoKatachi_1_0.14.54.105.jpg"">",[sound:KoenoKatachi_1_0.14.53.542-0.14.54.668.mp3],
Anime,A Silent Voice,A-KoenoKatachi0112,文句あんなら言えよ！,"If you've got a problem, say it！",文句[もんく]あんなら 言[い]えよ！,"<img src=""KoenoKatachi_1_0.14.55.774.jpg"">",[sound:KoenoKatachi_1_0.14.54.793-0.14.56.754.mp3],
Anime,A Silent Voice,A-KoenoKatachi0113,離せよ！　キモいんだけど！,Lemme go！ You're creeping me out！,離[はな]せよ！　キモいんだけど！,"<img src=""KoenoKatachi_1_0.15.01.425.jpg"">",[sound:KoenoKatachi_1_0.15.00.466-0.15.02.384.mp3],
Anime,A Silent Voice,A-KoenoKatachi0114,へ　(西宮)さん　面白(おもしれ)ぇ,"Wow, Nishimiya's funny.",へ ( 西宮[にしみや])さん 面白[おもしろ](おもしれ)ぇ,"<img src=""KoenoKatachi_1_0.15.04.261.jpg"">",[sound:KoenoKatachi_1_0.15.02.718-0.15.05.804.mp3],
Anime,A Silent Voice,A-KoenoKatachi0115,(将也)　赤くなってんじゃん,Shoya's all red！,( 将也[しょうや]) 赤[あか]くなってんじゃん,"<img src=""KoenoKatachi_1_0.15.06.764.jpg"">",[sound:KoenoKatachi_1_0.15.05.888-0.15.07.640.mp3],
Anime,A Silent Voice,A-KoenoKatachi0116,なってねえわ！,I'm not！,なってねえわ！,"<img src=""KoenoKatachi_1_0.15.08.495.jpg"">",[sound:KoenoKatachi_1_0.15.07.723-0.15.09.266.mp3],
Anime,A Silent Voice,A-KoenoKatachi0117,行こうぜ,Let's go.,行[い]こうぜ,"<img src=""KoenoKatachi_1_0.15.23.635.jpg"">",[sound:KoenoKatachi_1_0.15.22.988-0.15.24.281.mp3],
Anime,A Silent Voice,A-KoenoKatachi0118,マジかよ　(西宮)さん　フフフッ,Is she for real?,マジかよ ( 西宮[にしみや])さんフフフッ,"<img src=""KoenoKatachi_1_0.15.31.560.jpg"">",[sound:KoenoKatachi_1_0.15.30.371-0.15.32.748.mp3],
Anime,A Silent Voice,A-KoenoKatachi0119,これはヤバいな,She's crazy.,これはヤバいな,"<img src=""KoenoKatachi_1_0.15.33.603.jpg"">",[sound:KoenoKatachi_1_0.15.32.873-0.15.34.333.mp3],
Anime,A Silent Voice,A-KoenoKatachi0120,じゃあな　(将也)　また明日,"Later, Shoya. See you tomorrow.",じゃあな ( 将也[しょうや])また 明日[あした],"<img src=""KoenoKatachi_1_0.15.44.843.jpg"">",[sound:KoenoKatachi_1_0.15.43.425-0.15.46.261.mp3],
Anime,A Silent Voice,A-KoenoKatachi0121,え　今日は皆さんに―　お話ししたいことが　あります,There's something I'd like to discuss with you.,え 今日[きょう]は 皆[みな]さんに― お 話[はな]ししたいことがあります,"<img src=""KoenoKatachi_1_0.16.00.755.jpg"">",[sound:KoenoKatachi_1_0.15.59.608-0.16.01.902.mp3] [sound:KoenoKatachi_1_0.16.01.986-0.16.04.405.mp3],
Anime,A Silent Voice,A-KoenoKatachi0122,今日　お休みしている　(西宮)(硝子)さんのことです,"It's about Shoko Nishimiya, who's absent today.",今日[きょう]お 休[やす]みしている ( 西宮[にしみや]) ( 硝子[しょうこ])さんのことです,"<img src=""KoenoKatachi_1_0.16.06.761.jpg"">",[sound:KoenoKatachi_1_0.16.04.488-0.16.09.034.mp3],
Anime,A Silent Voice,A-KoenoKatachi0123,実は昨日　(西宮)さんのお母さんから　電話がありました,"Actually, her mother called yesterday.",実[じつ]は 昨日[きのう] ( 西宮[にしみや])さんのお 母[かあ]さんから 電話[でんわ]がありました,"<img src=""KoenoKatachi_1_0.16.11.412.jpg"">",[sound:KoenoKatachi_1_0.16.09.118-0.16.13.706.mp3],
Anime,A Silent Voice,A-KoenoKatachi0124,(西宮)さんの補聴器が　この５か月で８個も紛失　または故障している,"In the past five months, eight of Nishimiya's hearing aids have been lost or broken.",( 西宮[にしみや])さんの 補聴器[ほちょうき]がこの５か 月[げつ]で８ 個[こ]も 紛失[ふんしつ] または 故障[こしょう]している,"<img src=""KoenoKatachi_1_0.16.16.834.jpg"">",[sound:KoenoKatachi_1_0.16.14.206-0.16.19.461.mp3] [sound:KoenoKatachi_1_0.16.19.545-0.16.21.714.mp3],
Anime,A Silent Voice,A-KoenoKatachi0125,学校で　いじめられているのではないかと,Her mother believes she is being bullied at school.,学校[がっこう]でいじめられているのではないかと,"<img src=""KoenoKatachi_1_0.16.24.467.jpg"">",[sound:KoenoKatachi_1_0.16.22.381-0.16.26.552.mp3],
Anime,A Silent Voice,A-KoenoKatachi0126,この中で(西宮)さんに対する　いじめや　それに近いイヤがらせを　目撃した人はいませんか？,Have any of you spotted any acts of bullying or harassment toward Nishimiya?,この 中[なか]で ( 西宮[にしみや])さんに 対[たい]するいじめや それに 近[ちか]いイヤがらせを 目撃[もくげき]した 人[ひと]はいませんか？,"<img src=""KoenoKatachi_1_0.16.29.951.jpg"">",[sound:KoenoKatachi_1_0.16.28.220-0.16.31.682.mp3] [sound:KoenoKatachi_1_0.16.31.765-0.16.36.020.mp3],
Anime,A Silent Voice,A-KoenoKatachi0127,補聴器は　１つ１つが　とても高価な物だそうです,Hearing aids are apparently very epensive.,補聴器[ほちょうき]は １[ひと]つ １[ひと]つがとても 高価[こうか]な 物[もの]だそうです,"<img src=""KoenoKatachi_1_0.16.37.000.jpg"">",[sound:KoenoKatachi_1_0.16.36.103-0.16.37.896.mp3] [sound:KoenoKatachi_1_0.16.38.188-0.16.41.692.mp3],
Anime,A Silent Voice,A-KoenoKatachi0128,これ以上　お父さんお母さんに　迷惑がかかる前に…,Before you end up causing any more trouble for your parents...,これ 以上[いじょう]お 父[とう]さんお 母[かあ]さんに 迷惑[めいわく]がかかる 前[まえ]に…,"<img src=""KoenoKatachi_1_0.16.49.429.jpg"">",[sound:KoenoKatachi_1_0.16.47.239-0.16.51.618.mp3],
Anime,A Silent Voice,A-KoenoKatachi0129,なあ　お前だろうが,"Look, we all know it was you.",なあ お 前[まえ]だろうが,"<img src=""KoenoKatachi_1_0.16.55.164.jpg"">",[sound:KoenoKatachi_1_0.16.54.747-0.16.55.581.mp3] [sound:KoenoKatachi_1_0.16.55.914-0.16.57.791.mp3],
Anime,A Silent Voice,A-KoenoKatachi0130,早く立てよ　オラッ！！,Stand up already！,早[はや]く 立[た]てよオラッ！！,"<img src=""KoenoKatachi_1_0.16.58.855.jpg"">",[sound:KoenoKatachi_1_0.16.58.208-0.16.59.501.mp3],
Anime,A Silent Voice,A-KoenoKatachi0131,はい！,"Yes, sir！",はい！,"<img src=""KoenoKatachi_1_0.17.01.253.jpg"">",[sound:KoenoKatachi_1_0.17.00.836-0.17.01.670.mp3],
Anime,A Silent Voice,A-KoenoKatachi0132,隣で見てて　どうだったぁ？,"What'd you think of it all, sitting net to him?",隣[となり]で 見[み]ててどうだったぁ？,"<img src=""KoenoKatachi_1_0.17.05.382.jpg"">",[sound:KoenoKatachi_1_0.17.04.339-0.17.06.425.mp3],
Anime,A Silent Voice,A-KoenoKatachi0133,ちょっと　からかってた的な…　ことは　あったかも,He might've messed with her from time to time.,ちょっとからかってた 的[てき]な…ことはあったかも,"<img src=""KoenoKatachi_1_0.17.10.700.jpg"">",[sound:KoenoKatachi_1_0.17.08.677-0.17.12.723.mp3],
Anime,A Silent Voice,A-KoenoKatachi0134,まあ　一応,More or less.,まあ 一応[いちおう],"<img src=""KoenoKatachi_1_0.17.15.976.jpg"">",[sound:KoenoKatachi_1_0.17.15.267-0.17.16.685.mp3],
Anime,A Silent Voice,A-KoenoKatachi0135,僕も　やめとけとは　言ったんですけどね,"Well, I did tell him to stop.",僕[ぼく]もやめとけとは 言[い]ったんですけどね,"<img src=""KoenoKatachi_1_0.17.18.312.jpg"">",[sound:KoenoKatachi_1_0.17.16.769-0.17.19.855.mp3],
Anime,A Silent Voice,A-KoenoKatachi0136,(将也)　聞かなかったし,Shoya didn't listen.,( 将也[しょうや]) 聞[き]かなかったし,"<img src=""KoenoKatachi_1_0.17.20.689.jpg"">",[sound:KoenoKatachi_1_0.17.19.938-0.17.21.440.mp3],
Anime,A Silent Voice,A-KoenoKatachi0137,お前も一緒にやってたじゃん！,you did just as much as me！,お 前[まえ]も 一緒[いっしょ]にやってたじゃん！,"<img src=""KoenoKatachi_1_0.17.26.174.jpg"">",[sound:KoenoKatachi_1_0.17.24.902-0.17.27.446.mp3],
Anime,A Silent Voice,A-KoenoKatachi0138,女子なんて　すげぇ悪口　言ってたでしょ,And the girls were badmouthing her all the time！,女子[じょし]なんてすげぇ 悪口[わるぐち] 言[い]ってたでしょ,"<img src=""KoenoKatachi_1_0.17.28.906.jpg"">",[sound:KoenoKatachi_1_0.17.27.571-0.17.30.240.mp3],
Anime,A Silent Voice,A-KoenoKatachi0139,ねえ！,Right?,ねえ！,"<img src=""KoenoKatachi_1_0.17.32.284.jpg"">",[sound:KoenoKatachi_1_0.17.31.867-0.17.32.701.mp3],
Anime,A Silent Voice,A-KoenoKatachi0140,特に　(植野)と(川井)が,Especially Ueno and Kawai.,特[とく]に ( 植野[うえの])と ( 川井[かわい])が,"<img src=""KoenoKatachi_1_0.17.34.203.jpg"">",[sound:KoenoKatachi_1_0.17.33.285-0.17.35.120.mp3],
Anime,A Silent Voice,A-KoenoKatachi0141,ひどい…,You're awful...,ひどい…,"<img src=""KoenoKatachi_1_0.17.38.082.jpg"">",[sound:KoenoKatachi_1_0.17.37.247-0.17.38.916.mp3],
Anime,A Silent Voice,A-KoenoKatachi0142,私　そんなことしないよ,I would never do that！,私[わたし]そんなことしないよ,"<img src=""KoenoKatachi_1_0.17.40.772.jpg"">",[sound:KoenoKatachi_1_0.17.39.416-0.17.42.127.mp3],
Anime,A Silent Voice,A-KoenoKatachi0143,どうして…,Why would you say that?,どうして…,"<img src=""KoenoKatachi_1_0.17.43.024.jpg"">",[sound:KoenoKatachi_1_0.17.42.211-0.17.43.837.mp3],
Anime,A Silent Voice,A-KoenoKatachi0144,(石田)くん　ひどいよ,"You're so mean, Ishida！",( 石田[いしだ])くんひどいよ,"<img src=""KoenoKatachi_1_0.17.44.817.jpg"">",[sound:KoenoKatachi_1_0.17.43.962-0.17.45.672.mp3],
Anime,A Silent Voice,A-KoenoKatachi0145,泣かした,He made her cry...,泣[な]かした,"<img src=""KoenoKatachi_1_0.17.46.507.jpg"">",[sound:KoenoKatachi_1_0.17.45.798-0.17.47.216.mp3],
Anime,A Silent Voice,A-KoenoKatachi0146,なんで…？,Huh? Why is this here?,なんで…？,"<img src=""KoenoKatachi_1_0.18.06.736.jpg"">",[sound:KoenoKatachi_1_0.18.05.526-0.18.07.945.mp3],
Anime,A Silent Voice,A-KoenoKatachi0147,はい　はい,"Yes, I understand.",はい　はい,"<img src=""KoenoKatachi_1_0.18.19.832.jpg"">",[sound:KoenoKatachi_1_0.18.18.872-0.18.20.791.mp3],
Anime,A Silent Voice,A-KoenoKatachi0148,本当に　ご迷惑を　おかけしてしまって,We're really sorry for everything.,本当[ほんとう]にご 迷惑[めいわく]をおかけしてしまって,"<img src=""KoenoKatachi_1_0.18.22.918.jpg"">",[sound:KoenoKatachi_1_0.18.21.375-0.18.24.461.mp3],
Anime,A Silent Voice,A-KoenoKatachi0149,はい…　はい,"Yes, of course！",はい…はい,"<img src=""KoenoKatachi_1_0.18.26.276.jpg"">",[sound:KoenoKatachi_1_0.18.25.170-0.18.27.381.mp3],
Anime,A Silent Voice,A-KoenoKatachi0150,失礼いたします,Goodbye.,失礼[しつれい]いたします,"<img src=""KoenoKatachi_1_0.18.28.445.jpg"">",[sound:KoenoKatachi_1_0.18.27.673-0.18.29.216.mp3],
Anime,A Silent Voice,A-KoenoKatachi0151,待ちなさい　(将也)！,"Hold it, Shoya！",待[ま]ちなさい　 ( 将也[しょうや])！,"<img src=""KoenoKatachi_1_0.18.34.576.jpg"">",[sound:KoenoKatachi_1_0.18.33.637-0.18.35.514.mp3],
Anime,A Silent Voice,A-KoenoKatachi0152,先生から全部　聞いたよ,"Your teacher told me everything, Shoya.",先生[せんせい]から 全部[ぜんぶ] 聞[き]いたよ,"<img src=""KoenoKatachi_1_0.18.38.976.jpg"">",[sound:KoenoKatachi_1_0.18.38.100-0.18.39.852.mp3],
Anime,A Silent Voice,A-KoenoKatachi0153,ちょっと,Wait…,ちょっと,"<img src=""KoenoKatachi_1_0.18.41.207.jpg"">",[sound:KoenoKatachi_1_0.18.40.727-0.18.41.687.mp3],
Anime,A Silent Voice,A-KoenoKatachi0154,…　なんで　あんた　そんなに濡(ぬ)れてるのよ,Why are you soaking wet?,… なんであんたそんなに濡(ぬ)れてるのよ,"<img src=""KoenoKatachi_1_0.18.41.207.jpg"">",[sound:KoenoKatachi_1_0.18.41.812-0.18.43.897.mp3],
Anime,A Silent Voice,A-KoenoKatachi0155,うっせえな　いつもの飛び込みだよ,Shut up. I jumped off a bridge like always.,うっせえないつもの 飛び込[とびこ]みだよ,"<img src=""KoenoKatachi_1_0.18.45.399.jpg"">",[sound:KoenoKatachi_1_0.18.44.022-0.18.46.775.mp3],
Anime,A Silent Voice,A-KoenoKatachi0156,待ちなさい,Hold on！,待[ま]ちなさい,"<img src=""KoenoKatachi_1_0.18.47.610.jpg"">",[sound:KoenoKatachi_1_0.18.46.859-0.18.48.360.mp3],
Anime,A Silent Voice,A-KoenoKatachi0157,誰かに迷惑かけてない？,Are you causing trouble for others?,誰[だれ]かに 迷惑[めいわく]かけてない？,"<img src=""KoenoKatachi_1_0.18.49.340.jpg"">",[sound:KoenoKatachi_1_0.18.48.485-0.18.50.195.mp3],
Anime,A Silent Voice,A-KoenoKatachi0158,知らねえよ,Don't ask me.,知[し]らねえよ,"<img src=""KoenoKatachi_1_0.18.51.238.jpg"">",[sound:KoenoKatachi_1_0.18.50.279-0.18.52.197.mp3],
Anime,A Silent Voice,A-KoenoKatachi0159,先生の話　本当なの？,"Was it true, what your teacher said?",先生[せんせい]の 話[はなし] 本当[ほんとう]なの？,"<img src=""KoenoKatachi_1_0.18.53.866.jpg"">",[sound:KoenoKatachi_1_0.18.52.322-0.18.55.409.mp3],
Anime,A Silent Voice,A-KoenoKatachi0160,ああ　本当だよ！,"Yeah, it's true！",ああ 本当[ほんとう]だよ！,"<img src=""KoenoKatachi_1_0.18.56.681.jpg"">",[sound:KoenoKatachi_1_0.18.55.534-0.18.57.828.mp3],
Anime,A Silent Voice,A-KoenoKatachi0161,(美也子)(西宮)さんとこ行くから　支度しなさい,We're going to see the Nishimiyas. Get ready.,( 西宮[にしみや])さんとこ 行[い]くから 支度[したく]しなさい,"<img src=""KoenoKatachi_1_0.19.01.895.jpg"">",[sound:KoenoKatachi_1_0.19.00.205-0.19.03.584.mp3],
Anime,A Silent Voice,A-KoenoKatachi0162,(しょー)ちゃん　帰るよ,"Let's go home, Sho.",(しょー)ちゃん 帰[かえ]るよ,"<img src=""KoenoKatachi_1_0.20.12.090.jpg"">",[sound:KoenoKatachi_1_0.20.10.943-0.20.13.237.mp3],
Anime,A Silent Voice,A-KoenoKatachi0163,明日から　いい子にするんだよ,Be a good boy from tomorrow. Okay?,明日[あした]からいい 子[こ]にするんだよ,"<img src=""KoenoKatachi_1_0.20.15.552.jpg"">",[sound:KoenoKatachi_1_0.20.14.196-0.20.16.907.mp3],
Anime,A Silent Voice,A-KoenoKatachi0164,あれ？,Huh?,あれ？,"<img src=""KoenoKatachi_1_0.20.21.036.jpg"">",[sound:KoenoKatachi_1_0.20.20.619-0.20.21.453.mp3],
Anime,A Silent Voice,A-KoenoKatachi0165,偉人と呼ばれている人たちは　いろいろな苦労をしていた,"They were called ""aliens,"" and they had a really hard time.",偉人[いじん]と 呼[よ]ばれている 人[ひと]たちはいろいろな 苦労[くろう]をしていた,"<img src=""KoenoKatachi_1_0.20.24.039.jpg"">",[sound:KoenoKatachi_1_0.20.21.954-0.20.26.124.mp3],
Anime,A Silent Voice,A-KoenoKatachi0166,何してんの？,What are you doing?,何[なに]してんの？,"<img src=""KoenoKatachi_1_0.20.51.609.jpg"">",[sound:KoenoKatachi_1_0.20.50.983-0.20.52.234.mp3],
Anime,A Silent Voice,A-KoenoKatachi0167,なあ　俺の机で何してんの？,"Hey, what are you doing to my desk?",なあ 俺[おれ]の 机[つくえ]で 何[なに]してんの？,"<img src=""KoenoKatachi_1_0.20.55.529.jpg"">",[sound:KoenoKatachi_1_0.20.54.111-0.20.56.947.mp3],
Anime,A Silent Voice,A-KoenoKatachi0168,何やってたんだよ　気持ち悪い！,"What were you doing, you creep?！",何[なに]やってたんだよ 気持[きも]ち 悪[わる]い！,"<img src=""KoenoKatachi_1_0.21.03.433.jpg"">",[sound:KoenoKatachi_1_0.21.02.035-0.21.04.830.mp3],
Anime,A Silent Voice,A-KoenoKatachi0169,また　その顔,That look again?,またその 顔[かお],"<img src=""KoenoKatachi_1_0.21.11.274.jpg"">",[sound:KoenoKatachi_1_0.21.10.377-0.21.12.170.mp3],
Anime,A Silent Voice,A-KoenoKatachi0170,いい奴ぶってんじゃねえよ！,Drop the goody-two-shoes act！,いい 奴[やっこ]ぶってんじゃねえよ！,"<img src=""KoenoKatachi_1_0.21.14.048.jpg"">",[sound:KoenoKatachi_1_0.21.12.838-0.21.15.257.mp3],
Anime,A Silent Voice,A-KoenoKatachi0171,何だよ,What?,何[なに]だよ,"<img src=""KoenoKatachi_1_0.21.17.363.jpg"">",[sound:KoenoKatachi_1_0.21.16.842-0.21.17.884.mp3],
Anime,A Silent Voice,A-KoenoKatachi0172,言いたいこと　あんなら言えよ！,"If you got something to say, say it！",言[い]いたいことあんなら 言[い]えよ！,"<img src=""KoenoKatachi_1_0.21.19.136.jpg"">",[sound:KoenoKatachi_1_0.21.18.010-0.21.20.262.mp3],
Anime,A Silent Voice,A-KoenoKatachi0173,いつも　わけ分かんねぇ顔しやがって,I don't understand that stupid look.,いつもわけ 分[わ]かんねぇ 顔[かお]しやがって,"<img src=""KoenoKatachi_1_0.21.21.722.jpg"">",[sound:KoenoKatachi_1_0.21.20.345-0.21.23.098.mp3],
Anime,A Silent Voice,A-KoenoKatachi0174,ムカついてんだろ！,and it pisses me off！,ムカついてんだろ！,"<img src=""KoenoKatachi_1_0.21.24.099.jpg"">",[sound:KoenoKatachi_1_0.21.23.181-0.21.25.017.mp3],
Anime,A Silent Voice,A-KoenoKatachi0175,言えよッ！！,Speak！,言[い]えよッ！！,"<img src=""KoenoKatachi_1_0.21.26.810.jpg"">",[sound:KoenoKatachi_1_0.21.26.226-0.21.27.394.mp3],
Anime,A Silent Voice,A-KoenoKatachi0176,何　言ってんだよッ,What are you saying?！,何[なに] 言[い]ってんだよッ　ううううう…,"<img src=""KoenoKatachi_1_0.21.51.627.jpg"">",[sound:KoenoKatachi_1_0.21.50.375-0.21.52.878.mp3],
Anime,A Silent Voice,A-KoenoKatachi0177,何だよ！,What the heck?,何[なに]だよ！,"<img src=""KoenoKatachi_1_0.21.57.049.jpg"">",[sound:KoenoKatachi_1_0.21.56.381-0.21.57.716.mp3],
Anime,A Silent Voice,A-KoenoKatachi0178,分っかんねよッ！,I don't get it！,分[わか]っかんねよッ！,"<img src=""KoenoKatachi_1_0.21.58.759.jpg"">",[sound:KoenoKatachi_1_0.21.57.841-0.21.59.676.mp3],
Anime,A Silent Voice,A-KoenoKatachi0179,あいつ,This girl…,あいつ,"<img src=""KoenoKatachi_1_0.22.28.851.jpg"">",[sound:KoenoKatachi_1_0.22.28.163-0.22.29.539.mp3],
Anime,A Silent Voice,A-KoenoKatachi0180,マジ　ムカつく,She really pisses me off...,マジムカつく,"<img src=""KoenoKatachi_1_0.22.30.374.jpg"">",[sound:KoenoKatachi_1_0.22.29.664-0.22.31.083.mp3],
Anime,A Silent Voice,A-KoenoKatachi0181,(西宮)さんは転校しました,Nishimiya transferred out.,( 西宮[にしみや])さんは 転校[てんこう]しました,"<img src=""KoenoKatachi_1_0.22.33.731.jpg"">",[sound:KoenoKatachi_1_0.22.32.417-0.22.35.045.mp3],
